u,v,dist
6970904303,6970904302,75.855416643
6970904302,6970904303,75.855416643
4978884631,4978885814,35.5293228875
4978885814,4978884631,35.5293228875
4979124112,4979124020,116.404646872
4979124020,4979124112,116.404646872
4976467423,4976467425,204.790368319
4976467425,4976467423,204.790368319
4978902789,4978902846,138.065392968
4978902846,4978902789,138.065392968
4978902846,4978904705,318.635777988
4978904705,4978902846,318.635777988
4975070706,4975070714,335.657943107
4975070714,4975070706,335.657943107
5498693045,5498859630,64.8701914038
5498859630,5498693045,64.8701914038
4978958211,4978958206,79.3305462215
4978958206,4978958211,79.3305462215
4978958206,4890614357,271.813701575
4890614357,4978958206,271.813701575
6709671669,5592600416,124.247594878
5592600416,6709671669,124.247594878
5592600416,5592600624,352.2018025
5592600624,5592600416,352.2018025
1364514044,1364513985,86.0925582421
1364513985,1364514044,86.0925582421
4978902774,4978902772,70.4607506608
4978902772,4978902774,70.4607506608
4978902772,4978902769,70.4804025448
4978902769,4978902772,70.4804025448
4978902769,4978902776,320.36325226
4978902776,4978902769,320.36325226
1364588728,5789337566,5.30495463306
5789337566,4979116375,21.2496071623
4979116375,4979116377,72.3075196151
566686277,4972478097,206.931442541
4972478097,4972477958,322.157055914
4972477958,2328418160,131.668735344
2328418160,4972477909,20.2355948168
4972477909,1380069023,271.080674905
2686216951,2686165187,163.487386812
2686165187,2686216951,163.487386812
4978332110,4978332109,54.7120874571
4978332109,4978332110,54.7120874571
4978913835,4978913834,144.919592158
4978913834,4978913835,144.919592158
4978913834,4978913832,114.437074741
4978913832,4978913834,114.437074741
6880449503,4979042652,116.92252245
4979042652,6880449503,116.92252245
4979042652,4979037932,189.367281006
4979037932,4979042652,189.367281006
1364513884,1364513419,49.5484860856
1364513419,1364513884,49.5484860856
1364513419,1364513661,61.8672372924
1364513661,1364513419,61.8672372924
1364513661,1364513699,22.8937569815
1364513699,1364513661,22.8937569815
1364513699,1364513009,65.4671157098
1364513009,1364513699,65.4671157098
1364513009,1364513729,30.4447595305
1364513729,1364513009,30.4447595305
1364513729,1364513089,34.84698941
1364513089,1364513729,34.84698941
1364513089,1364513382,59.1664838549
1364513382,1364513089,59.1664838549
1364513382,1364513807,64.4927248844
1364513807,1364513382,64.4927248844
1364513807,4415545031,7.97547206755
4415545031,1364513807,7.97547206755
4415545031,1364513920,168.106620436
1364513920,4415545031,168.106620436
1364513920,1364513132,120.171075325
1364513132,1364513920,120.171075325
1364513132,1364513565,39.5327251274
1364513565,1364513132,39.5327251274
6723201181,6723201180,136.589259145
6723201180,6723201181,136.589259145
7087342634,7087342616,263.381928048
7087342616,7087342634,263.381928048
4983811635,4983809478,104.369967067
4983809478,4983811635,104.369967067
4983809478,4983812263,120.20888176
4983812263,4983809478,120.20888176
4989618127,4989618129,129.745842729
4989618129,4989618127,129.745842729
4972478190,6176266340,153.390780755
6176266340,4972478190,153.390780755
6176266340,5592497171,32.1469780449
5592497171,6176266340,32.1469780449
5592497171,6176266347,50.5143541818
6176266347,5592497171,50.5143541818
6176266347,6176266344,63.5303222418
6176266344,6176266347,63.5303222418
6176266344,6176266346,58.9556023415
6176266346,6176266344,58.9556023415
6176266346,4972478082,24.7790019713
4972478082,6176266346,24.7790019713
4972478082,4972478017,190.922844919
4972478017,4972478082,190.922844919
4979152684,4979154071,242.254389547
4979154071,4979152684,242.254389547
4978979600,4979015229,149.17999792
4979015229,4978979600,149.17999792
6975479609,6975479608,67.6036676678
6975479608,6975479609,67.6036676678
4969276040,4969276039,35.181497919
4969276039,4969276040,35.181497919
2328418093,2328418105,166.392553482
2328418105,2328418102,890.269653885
4972482336,4972482508,501.875306601
4972482508,4972482336,501.875306601
4972482508,5788981958,355.172272209
5788981958,4972482508,355.172272209
4976866971,4976866968,130.210113188
4976866968,4976866971,130.210113188
4978330583,4978330573,272.197410217
4978330573,4978330583,272.197410217
4976478621,4976478624,59.6957497987
4976478624,4976478621,59.6957497987
4976478624,4892666175,201.365268468
4892666175,4976478624,201.365268468
4978917633,5789524052,8.79979330736
5789524052,4978917633,8.79979330736
5789524052,4978916555,63.4217554139
4978916555,5789524052,63.4217554139
4978916555,5789532657,114.741302101
5789532657,4978916555,114.741302101
6016305557,566695760,21.6327442862
4983805430,4983799733,232.438514584
4983799733,4983805430,232.438514584
4983799733,4983803695,357.524715898
4983803695,4983799733,357.524715898
4983803695,4983803693,30.5384307928
4983803693,4983803695,30.5384307928
4983803693,4983804952,259.302794254
4983804952,4983803693,259.302794254
4983804952,4983803152,278.382973784
4983803152,4983804952,278.382973784
4983803152,4983803697,55.9532209049
4983803697,4983803152,55.9532209049
4977091153,4977091778,32.0463422868
4977091778,4977091153,32.0463422868
4977285014,4977285017,113.926940353
4977285017,4977285014,113.926940353
4079922177,4974716913,193.913501036
4974716913,4079922177,193.913501036
4974716913,4892665982,56.8015586159
4892665982,4974716913,56.8015586159
4892665982,4892665970,147.61315771
4892665970,4892665982,147.61315771
4978913915,4978924545,325.48031216
4978924545,4978913915,325.48031216
5592311515,5592313821,176.768689381
5592313821,5592311515,176.768689381
4976865613,4976865609,173.083526956
4976865609,4976865613,173.083526956
4976710558,4976710563,246.920112579
4976710563,4976710558,246.920112579
4979129061,4979129024,57.3511115874
4979129024,4979129061,57.3511115874
4979129024,4979129062,6.04918561366
4979129062,4979129024,6.04918561366
4979129062,4979126144,19.9611910455
4979126144,4979129062,19.9611910455
4979126144,4979128716,4.06055189457
4979128716,4979126144,4.06055189457
4979128716,4979126145,58.9708493289
4979126145,4979128716,58.9708493289
4978330275,4978330262,122.475574799
4978330262,4978330275,122.475574799
4978330262,4978330253,121.330621437
4978330253,4978330262,121.330621437
4978330253,4978330248,105.441585515
4978330248,4978330253,105.441585515
4978330248,4978330258,101.814538949
4978330258,4978330248,101.814538949
4977206367,4977206369,256.816981621
4977206369,4977206367,256.816981621
4972478440,5049756269,35.3533234687
5049756269,4972478440,35.3533234687
4983832108,4983818879,73.9707834848
4983818879,4983832108,73.9707834848
5622971355,1364340556,245.757006377
1364340556,5622971355,245.757006377
4978961066,4978959703,94.1451703042
4978959703,4978961066,94.1451703042
4979066932,4979064820,109.52885253
4979064820,4979066932,109.52885253
4979064820,4979066934,32.2185991524
4979066934,4979064820,32.2185991524
4979066934,4979066254,124.847427084
4979066254,4979066934,124.847427084
4994016420,4994016433,120.535578192
4994016433,4994016420,120.535578192
4994016433,4994016444,89.5490363375
4994016444,4994016433,89.5490363375
4994016444,566708974,197.76928423
566708974,4994016444,197.76928423
5053828667,1364513362,20.5664021995
1364513362,5053828667,20.5664021995
1364513362,1364513207,228.890767878
1364513207,1364513362,228.890767878
1364513207,1364513203,66.0236182167
1364513203,1364513207,66.0236182167
1364513203,1364513174,86.146369843
1364513174,1364513203,86.146369843
1364513174,1364513588,16.9159153682
1364513588,1364513174,16.9159153682
1364513588,1364513776,39.4596431635
1364513776,1364513588,39.4596431635
1364513776,1364513972,11.3367515024
1364513972,1364513776,11.3367515024
1364513972,1364513136,54.4925588576
1364513136,1364513972,54.4925588576
1364513136,1364513262,131.644803728
1364513262,1364513136,131.644803728
4892939013,4976595371,85.1469879233
4976595371,4892939013,85.1469879233
4976595371,4892939014,29.5935358883
4892939014,4976595371,29.5935358883
1364340913,1364340380,92.7815950232
1364340380,1364340913,92.7815950232
1364340380,1364340404,150.916188698
1364340404,1364340380,150.916188698
1364340404,1364340485,78.6378927604
1364340485,1364340404,78.6378927604
1364340485,1364340759,38.9973513043
1364340759,1364340485,38.9973513043
1364340759,4979123496,54.6147452283
4979123496,1364340759,54.6147452283
4979123496,4979126961,119.656653051
4979126961,4979123496,119.656653051
4979126961,653096784,55.7309825041
653096784,4979126961,55.7309825041
4983829503,4983830419,228.159914
4983830419,4983829503,228.159914
4983830419,4978333193,372.018009725
4978333193,4983830419,372.018009725
1364513092,1364513529,245.19185012
1364513529,1364513092,245.19185012
2686165170,2686165178,84.5459486063
2686165178,2686165170,84.5459486063
4976595665,4994040353,41.7527861785
4994040353,4976595665,41.7527861785
4994040353,4994039719,463.725792577
4994039719,4994040353,463.725792577
4994039719,4994040327,115.996571689
4994040327,4994039719,115.996571689
4994040327,4976595628,163.886628738
4976595628,4994040327,163.886628738
5443254095,5443254096,15.8038004031
5443254096,5443254095,15.8038004031
1364513225,1364514043,146.376711486
1364514043,1364513225,146.376711486
1364514043,1364513816,54.3738126954
1364513816,1364514043,54.3738126954
4994016148,4994016150,44.6493237835
4994016150,4994016148,44.6493237835
1364513274,1364513950,245.20680082
1364513950,1364513274,245.20680082
1364513950,1364513315,50.1580561608
1364513315,1364513950,50.1580561608
1364513315,1364513207,63.9109795537
1364513207,1364513315,63.9109795537
7079643723,7079643721,176.426257125
7079643721,7079643723,176.426257125
4972478470,4976866966,55.9390849204
4976866966,4972478470,55.9390849204
4976866966,5049756719,585.074229431
5049756719,4976866966,585.074229431
5049756719,5049756729,335.36486627
5049756729,5049756719,335.36486627
4977090834,4977090832,46.1014121511
4977090832,4977090834,46.1014121511
4977090832,4977090823,116.177531143
4977090823,4977090832,116.177531143
4977090823,4977090717,77.8673696236
4977090717,4977090823,77.8673696236
4977090717,4978333225,5.67445228429
4978333225,4977090717,5.67445228429
4978333225,4977090714,46.1778703404
4977090714,4978333225,46.1778703404
4976690174,4976690181,330.018002176
4976690181,4976690174,330.018002176
1359543391,1359543173,247.397387821
1359543173,1359543391,247.397387821
4976865355,4976865353,87.5539958625
4976865353,4976865355,87.5539958625
4978331297,4978331292,203.608482067
4978331292,4978331297,203.608482067
4976865147,4976865143,155.56426452
4976865143,4976865147,155.56426452
4978329864,4978329830,253.131728362
4978329830,4978329864,253.131728362
4978329830,4978329829,17.8964868099
4978329829,4978329830,17.8964868099
4976764789,4975217012,218.244358136
4975217012,4976764789,218.244358136
4976589337,4976589340,94.7759611326
4976589340,4976589337,94.7759611326
4972479770,4972479746,130.582661679
4972479746,4972479770,130.582661679
4978989249,4978982431,56.4499555038
4978982431,4978989249,56.4499555038
4979126162,4979126161,97.7219202164
4979126161,4979126162,97.7219202164
4079922167,4974914222,83.9021872855
4974914222,4079922167,83.9021872855
4974914222,6709307530,207.753743591
6709307530,4974914222,207.753743591
4972478150,4972477854,541.974763726
4972477854,4972478150,541.974763726
4972477854,4972467720,177.772126632
4972467720,4972477854,177.772126632
2686216902,4979126161,100.957401287
4979126161,2686216902,100.957401287
4979126161,4979129021,24.8364771382
4979129021,4979126161,24.8364771382
4979129021,4979126147,38.2262517897
4979126147,4979129021,38.2262517897
4979126147,2686165161,84.3891633663
2686165161,4979126147,84.3891633663
2686165161,4979128500,10.9266992389
4979128500,2686165161,10.9266992389
4979128500,3001862068,68.0550111884
3001862068,4979128500,68.0550111884
3001862068,4979128319,53.7773497546
4979128319,3001862068,53.7773497546
4979128319,2686165248,23.409181967
2686165248,4979128319,23.409181967
2686165248,4979128425,85.027729029
4979128425,2686165248,85.027729029
4979128425,4979130525,104.963358903
4979130525,4979128425,104.963358903
4979130525,4979128310,15.4306226173
4979128310,4979130525,15.4306226173
4979128310,4979129300,29.4919512451
4979129300,4979128310,29.4919512451
4979129300,4979128667,25.697286549
4979128667,4979129300,25.697286549
4979128667,4979129123,26.7249934483
4979129123,4979128667,26.7249934483
4979129123,4979123502,55.8115467544
4979123502,4979129123,55.8115467544
4979123502,4979127758,66.0909816717
4979127758,4979123502,66.0909816717
4979127758,4979129298,3.19352818729
4979129298,4979127758,3.19352818729
4979129298,4979128103,56.0347543982
4979128103,4979129298,56.0347543982
4979128103,4979128939,83.1496604445
4979128939,4979128103,83.1496604445
4979128939,4979128910,17.3731716665
4979128910,4979128939,17.3731716665
4979128910,1299581302,141.456087747
1299581302,4979128910,141.456087747
4978887527,4978885816,43.0900118144
4978885816,4978887527,43.0900118144
4890808295,4890808310,543.493582266
4890808310,4890808295,543.493582266
6975413283,6975413282,24.5296897207
6975413282,6975413283,24.5296897207
5443312465,5443312462,55.5260662609
7053631693,7053622582,91.3314426004
7053622582,7053631693,91.3314426004
5789590004,4978956320,279.936323715
4978956320,5789590004,279.936323715
4978956320,5789291244,379.020819011
5789291244,4978956320,379.020819011
4978332216,4978332215,121.773771079
4978332215,4978332216,121.773771079
6709827874,6709827872,144.795878916
6709827872,6709827874,144.795878916
5788965122,6709876755,322.396430093
6709876755,5788965122,322.396430093
4926160430,4978933154,216.268587601
4978933154,4926160430,216.268587601
4978933154,4978932397,59.6380039433
4978932397,4978933154,59.6380039433
4978932397,4978920698,38.3615663835
4978920698,4978932397,38.3615663835
5789025768,4979260833,74.4375300871
4979260833,5789025768,74.4375300871
4979260833,5789025767,96.1634253109
5789025767,4979260833,96.1634253109
4978883079,4978848610,64.3500102393
4978848610,4978883079,64.3500102393
4978848610,4978883007,101.701322577
4978883007,4978848610,101.701322577
5789376701,5504569037,95.8783360022
5504569037,5789376701,95.8783360022
5504569037,5504569036,67.7227799909
5504569036,5504569037,67.7227799909
5504569036,5789376697,78.3035637381
5789376697,5504569036,78.3035637381
5789376697,5789376698,53.5807263275
5789376698,5789376697,53.5807263275
5789376698,5504569031,103.768337106
5504569031,5789376698,103.768337106
4980054373,5498645693,50.6574040704
5498645693,4980054373,50.6574040704
4890807967,4890807952,141.669801577
4890807952,4890807967,141.669801577
7108050214,4979162124,253.195377685
4979162124,7108050214,253.195377685
4972480957,4972480974,52.4999095665
